    -6.897   0.030932  1.349e-10 8.2666e-06       2.26    0.53654     2.9323    0.19376   0.049191 4.2562e-09 9.0764e-06     1.8143    0.56447     4.2115    0.11671    0.11699 1.4482e-07 2.0539e-05      1.069    0.54594     7.0792   0.055138    0.30032 7.0449e-07 5.9974e-05    0.73385    0.50315     8.4789   0.024355    0.45836 1.6504e-06 8.9327e-05    0.64678    0.48119     8.6894    0.01654    0.50758 1.5807e-06 9.8096e-05    0.63861    0.47519     8.4312   0.015233 
   -6.7885   0.026347 4.5418e-11  8.644e-06     2.2804    0.57247     2.9587    0.26265   0.037142 1.1458e-09  9.613e-06     1.8587    0.57033     4.2103    0.15985   0.086646 4.1012e-08 2.1178e-05     1.1503    0.55597     6.8395   0.085937    0.21168 2.3018e-07 5.9665e-05    0.76468    0.50834     8.4741   0.041611     0.3174 5.6451e-07 8.9142e-05    0.67273    0.48194     8.7846   0.029525    0.36606 5.5763e-07 9.7912e-05    0.66189    0.47332     8.4723   0.030194 
   -6.6799   0.023439 1.3856e-11   9.49e-06     2.3379     0.5581     3.0854    0.28787    0.03209 2.8934e-10 1.1138e-05     1.9623    0.57178     4.0126    0.25278   0.065453 1.2141e-08 2.1874e-05     1.2457    0.55684      6.771    0.13631    0.15078 7.2229e-08 5.9578e-05    0.83869    0.51587     8.3138   0.070408    0.21985 1.7596e-07 8.8576e-05    0.72199    0.48491     8.6309    0.05345     0.2407 1.7794e-07 9.7243e-05    0.71719    0.48108     8.3421   0.055351 
   -6.5713   0.019304  3.813e-12 1.2576e-05     2.3913    0.55578     3.3765    0.42274   0.026418 6.5622e-11 1.2184e-05     2.0194    0.57059     4.0737    0.31448   0.048848 3.2283e-09 2.3753e-05     1.3674    0.57323     6.4724    0.20656    0.10534 2.0475e-08  5.977e-05    0.92649    0.52404     8.1508    0.11334    0.14534 5.1744e-08 8.8161e-05    0.78976    0.49007     8.6569   0.086606    0.16618 5.4305e-08 9.6312e-05    0.79533    0.48383     8.2708    0.09263 
   -6.4627   0.017971 1.2077e-12 1.4314e-05     2.4022    0.53798     3.8015    0.54258   0.022378  1.462e-11 1.3893e-05     2.1199     0.5578     3.9381    0.41781   0.038252 7.2578e-10 2.6215e-05     1.5227    0.57249     6.0878    0.31365   0.074182 5.4395e-09 5.9556e-05     1.0651    0.53549     7.7708    0.19375   0.096792   1.41e-08 8.6824e-05    0.93802    0.50014     8.3112    0.16379    0.10757 1.5091e-08 9.5816e-05    0.88372    0.48971     8.1669    0.15177 
   -6.3542   0.014763 2.9984e-13 1.2933e-05     2.3578    0.55872     3.7395    0.62416   0.020018 3.4141e-12 1.5875e-05     2.1718    0.55182     4.1028    0.56339    0.03019 1.5468e-10  2.775e-05     1.6623    0.57404      5.812    0.44077   0.054144 1.2962e-09 6.0112e-05     1.2366    0.54307     7.3907    0.30219   0.065643 3.2418e-09 8.7687e-05     1.1092    0.50663     7.8334    0.27307   0.073462 3.5303e-09 9.4654e-05      1.101    0.49917     7.6875    0.27338 
   -6.2456   0.013981 1.0698e-13  1.411e-05     2.2935    0.53399     3.9672    0.74826   0.018011 7.3627e-13 1.7404e-05       2.22    0.54187     4.3521    0.67204   0.026077 2.5533e-11 2.8975e-05     1.8608     0.5719     5.4871    0.59484   0.041663  2.459e-10 6.0076e-05     1.4744    0.54691     6.8274    0.46162   0.048333 5.8821e-10 8.5842e-05     1.3902    0.52064     7.1548    0.44096   0.050654 6.9563e-10 9.4314e-05     1.3338    0.51647     7.0805    0.42078 
    -6.137   0.014612 1.7967e-14 1.6488e-05     2.3173    0.53346     4.5766      0.841   0.015423 1.7647e-13 1.8892e-05      2.242    0.54346     4.6421    0.77479   0.021016 4.7622e-12 3.0282e-05     1.9167    0.56344     5.3175    0.71101    0.03245 4.6075e-11 6.0846e-05     1.6733    0.55169     6.2389    0.61084   0.037873 9.4399e-11 8.6082e-05     1.6109    0.52932     6.5934    0.62363   0.040057 1.1356e-10 9.6418e-05     1.6316    0.51798     6.6314      0.618 
   -6.0285   0.013462 5.8779e-15 1.6977e-05     2.2747    0.53639     4.6183    0.89909   0.016286 2.5658e-14 2.0148e-05     2.1934    0.53426     4.7994    0.88072   0.020559 6.9416e-13 3.2013e-05     1.9904    0.55135     5.2357    0.82943   0.028506 7.7771e-12  6.098e-05     1.8258    0.54786     6.1302    0.75281   0.035641  1.054e-11 8.7186e-05     1.8679    0.52783     6.0691    0.79844   0.034507 1.2706e-11 9.4618e-05     1.8235    0.52384     6.0443    0.79191 
   -5.9199   0.013616 1.2464e-15 1.6397e-05     2.2336    0.54815     4.9454     0.9444   0.016003 5.2957e-15  2.031e-05     2.1679    0.53118     4.9205    0.93481   0.020185 1.0326e-13 3.0818e-05      2.044    0.54641     5.3589    0.90594   0.028576 9.3026e-13 6.1999e-05      1.961    0.53382     5.6699    0.87358   0.032355 1.2751e-12 8.5548e-05     1.9626     0.5215     5.7061    0.89528    0.03536 1.1238e-12 9.5807e-05     1.9991    0.51886     6.1015    0.89919 
